Date,Department,Baskets,Items,Avg_Items,Sales,Avg_Sale,Scan_Rate,Scan_Sales
3/24/22,Drinks,4,7,1.8,120.00,30.00,100,120.00
3/24/22,General Food,14,63,4.5,1002.48,71.60,100,1002.48
3/24/22,Meat/Fish,5,8,1.6,130.00,26.00,100,130.00
3/24/22,Service Fees,16,0,0,11.84,0.74,0,0.00
3/24/22,Snacks,3,15,5,17.50,5.83,100,17.50
3/25/22,Drinks,1,1,1,1.50,1.50,100,1.50
3/25/22,General Food,5,35,7,216.98,43.39,100,216.98
3/25/22,Meat/Fish,1,1,1,10.00,10.00,100,10.00
3/25/22,Service Fees,6,0,0,3.84,0.64,0,0.00
3/26/22,Drinks,2,4,2,121.00,60.50,100,121.00
3/26/22,General Food,6,23,3.8,193.48,32.24,100,193.48
3/26/22,Meat/Fish,2,2,1,30.00,15.00,100,30.00
3/26/22,Service Fees,7,0,0,9.98,1.42,0,0.00
3/27/22,General Food,1,2,2,14.00,14.00,100,14.00
3/27/22,Service Fees,1,0,0,0.00,0.00,0,0.00
3/28/22,General Food,4,12,3,198.26,49.56,100,198.26
3/28/22,Meat/Fish,1,2,2,20.00,20.00,100,20.00
3/28/22,Service Fees,4,0,0,1.40,0.35,0,0.00
3/29/22,General Food,5,29,5.8,221.48,44.29,100,221.48
3/29/22,Meat/Fish,1,2,2,30.00,30.00,100,30.00
3/29/22,Service Fees,5,0,0,7.62,1.52,0,0.00
3/30/22,General Food,4,17,4.3,219.98,54.99,100,219.98
3/30/22,Meat/Fish,3,3,1,40.00,13.33,100,40.00
3/30/22,Service Fees,4,0,0,1.48,0.37,0,0.00
3/31/22,Cleaning&body,1,1,1,3.00,3.00,100,3.00
3/31/22,Drinks,1,1,1,1.00,1.00,100,1.00
3/31/22,General Food,7,31,4.4,132.00,18.85,100,132.00
3/31/22,Meat/Fish,5,10,2,160.00,32.00,100,160.00
3/31/22,Service Fees,7,0,0,4.00,0.57,0,0.00
3/31/22,Snacks,1,1,1,0.25,0.25,100,0.25
4/1/22,Drinks,3,3,1,81.00,27.00,100,81.00
4/1/22,General Food,8,53,6.6,284.96,35.62,100,284.96
4/1/22,Meat/Fish,5,12,2.4,133.50,26.70,100,133.50
4/1/22,Pinless Recharge,1,1,1,60.00,60.00,0,0.00
4/1/22,Service Fees,11,0,0,11.56,1.05,0,0.00
4/1/22,Snacks,1,4,4,5.00,5.00,100,5.00
4/2/22,General Food,8,17,2.1,156.58,19.57,100,156.58
4/2/22,Meat/Fish,3,3,1,60.00,20.00,100,60.00
4/2/22,Service Fees,8,0,0,5.20,0.65,0,0.00
4/3/22,General Food,2,9,4.5,66.98,33.49,100,66.98
4/3/22,Meat/Fish,2,4,2,50.00,25.00,100,50.00
4/3/22,Service Fees,2,0,0,0.68,0.34,0,0.00
4/4/22,General Food,5,22,4.4,222.26,44.45,100,222.26
4/4/22,Meat/Fish,3,4,1.3,60.00,20.00,100,60.00
4/4/22,Misc.,1,1,1,15.00,15.00,100,15.00
4/4/22,Pinless Recharge,1,1,1,10.00,10.00,0,0.00
4/4/22,Service Fees,7,0,0,1.08,0.15,0,0.00
4/4/22,Snacks,1,1,1,0.50,0.50,100,0.50
4/5/22,Cleaning&body,1,2,2,25.00,25.00,100,25.00
4/5/22,Drinks,2,4,2,41.25,20.62,100,41.25
4/5/22,General Food,8,60,7.5,838.24,104.78,100,838.24
4/5/22,Meat/Fish,4,7,1.8,100.00,25.00,100,100.00
4/5/22,Service Fees,9,0,0,2.00,0.22,0,0.00
4/5/22,Snacks,1,8,8,12.00,12.00,100,12.00
4/6/22,Drinks,1,2,2,2.00,2.00,100,2.00
4/6/22,General Food,7,44,6.3,482.85,68.97,100,482.85
4/6/22,Meat/Fish,4,5,1.3,70.00,17.50,100,70.00
4/6/22,Service Fees,8,0,0,2.60,0.32,0,0.00
4/7/22,Drinks,5,6,1.2,193.00,38.60,100,193.00
4/7/22,General Food,11,59,5.4,448.46,40.76,100,448.46
4/7/22,Meat/Fish,7,7,1,100.00,14.28,100,100.00
4/7/22,Pinless Recharge,1,1,1,5.00,5.00,0,0.00
4/7/22,Service Fees,13,0,0,0.50,0.03,0,0.00
4/7/22,Snacks,3,7,2.3,4.50,1.50,100,4.50
4/8/22,Drinks,5,7,1.4,203.50,40.70,100,203.50
4/8/22,General Food,7,32,4.6,367.24,52.46,100,367.24
4/8/22,Meat/Fish,4,5,1.3,70.00,17.50,100,70.00
4/8/22,Service Fees,9,0,0,8.69,0.96,0,0.00
4/9/22,Cleaning&body,1,1,1,5.00,5.00,100,5.00
4/9/22,Drinks,3,9,3,90.00,30.00,100,90.00
4/9/22,General Food,15,83,5.5,890.74,59.38,100,890.74
4/9/22,Household,1,1,1,40.00,40.00,100,40.00
4/9/22,Meat/Fish,4,8,2,80.00,20.00,100,80.00
4/9/22,Service Fees,15,0,0,11.81,0.78,0,0.00
4/9/22,Snacks,2,3,1.5,2.50,1.25,100,2.50
4/10/22,General Food,4,28,7,307.31,76.82,100,307.31
4/10/22,Meat/Fish,2,2,1,20.00,10.00,100,20.00
4/10/22,Service Fees,4,0,0,4.47,1.11,0,0.00
4/11/22,Drinks,4,6,1.5,162.00,40.50,100,162.00
4/11/22,General Food,5,41,8.2,519.98,103.99,100,519.98
4/11/22,Meat/Fish,4,12,3,150.00,37.50,100,150.00
4/11/22,Service Fees,6,0,0,2.00,0.33,0,0.00
4/11/22,Snacks,2,8,4,5.50,2.75,100,5.50
4/12/22,Drinks,2,4,2,74.00,37.00,100,74.00
4/12/22,General Food,3,22,7.3,416.24,138.74,100,416.24
4/12/22,Meat/Fish,4,5,1.3,80.00,20.00,100,80.00
4/12/22,Service Fees,5,0,0,2.32,0.46,0,0.00
4/13/22,Drinks,1,3,3,116.00,116.00,100,116.00
4/13/22,General Food,6,34,5.7,770.02,128.33,100,770.02
4/13/22,Meat/Fish,2,2,1,40.00,20.00,100,40.00
4/13/22,Service Fees,6,0,0,0.00,0.00,0,0.00
4/13/22,Snacks,1,4,4,1.50,1.50,100,1.50
4/14/22,Drinks,4,5,1.3,40.00,10.00,100,40.00
4/14/22,General Food,9,52,5.8,744.90,82.76,100,744.90
4/14/22,Meat/Fish,4,4,1,50.00,12.50,100,50.00
4/14/22,Pinless Recharge,1,1,1,20.00,20.00,0,0.00
4/14/22,Service Fees,12,0,0,0.40,0.03,0,0.00
4/14/22,Snacks,2,5,2.5,2.00,1.00,100,2.00
4/15/22,Drinks,1,1,1,40.00,40.00,100,40.00
4/15/22,General Food,13,89,6.8,916.26,70.48,100,916.26
4/15/22,Household,1,1,1,1.00,1.00,100,1.00
4/15/22,Meat/Fish,1,1,1,10.00,10.00,100,10.00
4/15/22,Service Fees,13,0,0,6.56,0.50,0,0.00
4/15/22,Snacks,3,13,4.3,11.00,3.66,100,11.00
4/16/22,Cleaning&body,1,6,6,12.00,12.00,100,12.00
4/16/22,General Food,1,4,4,50.00,50.00,100,50.00
4/16/22,Pinless Recharge,1,1,1,10.00,10.00,0,0.00
4/16/22,Service Fees,3,0,0,0.48,0.16,0,0.00
4/18/22,Drinks,3,7,2.3,7.00,2.33,100,7.00
4/18/22,General Food,8,48,6,359.97,44.99,100,359.97
4/18/22,Meat/Fish,2,3,1.5,40.00,20.00,100,40.00
4/18/22,Service Fees,8,0,0,4.28,0.53,0,0.00
4/19/22,Drinks,2,5,2.5,122.00,61.00,100,122.00
4/19/22,General Food,4,27,6.8,615.58,153.89,100,615.58
4/19/22,Meat/Fish,1,1,1,20.00,20.00,100,20.00
4/19/22,Service Fees,4,0,0,7.52,1.88,0,0.00
4/20/22,General Food,6,26,4.3,171.49,28.58,100,171.49
4/20/22,Meat/Fish,3,8,2.7,80.00,26.66,100,80.00
4/20/22,Service Fees,6,0,0,1.32,0.22,0,0.00
4/20/22,Snacks,3,21,7,13.50,4.50,100,13.50
4/21/22,Drinks,2,9,4.5,83.00,41.50,100,83.00
4/21/22,General Food,7,50,7.1,878.01,125.43,100,878.01
4/21/22,Meat/Fish,1,1,1,10.00,10.00,100,10.00
4/21/22,Service Fees,7,0,0,13.48,1.92,0,0.00
4/22/22,Clothes,1,4,4,40.00,40.00,100,40.00
4/22/22,General Food,9,24,2.7,145.49,16.16,100,145.49
4/22/22,Meat/Fish,2,14,7,230.00,115.00,100,230.00
4/22/22,Service Fees,11,0,0,5.06,0.46,0,0.00
4/23/22,Cleaning&body,1,2,2,15.00,15.00,100,15.00
4/23/22,Drinks,4,7,1.8,120.00,30.00,100,120.00
4/23/22,General Food,10,104,10.4,1217.88,121.78,100,1217.88
4/23/22,Meat/Fish,2,3,1.5,40.00,20.00,100,40.00
4/23/22,Service Fees,10,0,0,10.96,1.09,0,0.00
4/23/22,Snacks,4,15,3.8,13.50,3.37,100,13.50
4/24/22,Clothes,1,2,2,20.00,20.00,100,20.00
4/24/22,Drinks,2,4,2,4.50,2.25,100,4.50
4/24/22,General Food,4,53,13.3,276.52,69.13,100,276.52
4/24/22,Meat/Fish,3,13,4.3,180.00,60.00,100,180.00
4/24/22,Service Fees,5,0,0,0.42,0.08,0,0.00
4/24/22,Snacks,1,1,1,5.00,5.00,100,5.00
4/25/22,Cleaning&body,2,3,1.5,16.00,8.00,100,16.00
4/25/22,Condiments,1,1,1,2.00,2.00,100,2.00
4/25/22,Drinks,4,10,2.5,128.25,32.06,100,128.25
4/25/22,General Food,12,60,5,789.77,65.81,100,789.77
4/25/22,Meat/Fish,6,14,2.3,180.00,30.00,100,180.00
4/25/22,Pinless Recharge,1,1,1,10.00,10.00,0,0.00
4/25/22,Service Fees,16,0,0,7.16,0.44,0,0.00
4/25/22,Snacks,1,1,1,10.00,10.00,100,10.00
4/26/22,Cleaning&body,1,1,1,10.00,10.00,100,10.00
4/26/22,Drinks,2,2,1,80.00,40.00,100,80.00
4/26/22,General Food,4,11,2.8,176.34,44.08,100,176.34
4/26/22,Meat/Fish,2,2,1,40.00,20.00,100,40.00
4/26/22,Service Fees,6,0,0,3.12,0.52,0,0.00
4/27/22,Drinks,1,2,2,37.00,37.00,100,37.00
4/27/22,General Food,6,32,5.3,375.29,62.54,100,375.29
4/27/22,Meat/Fish,2,3,1.5,30.00,15.00,100,30.00
4/27/22,Service Fees,7,0,0,0.00,0.00,0,0.00
4/28/22,Drinks,3,5,1.7,122.00,40.66,100,122.00
4/28/22,Frozen,1,1,1,2.00,2.00,100,2.00
4/28/22,General Food,6,12,2,386.75,64.45,100,386.75
4/28/22,Meat/Fish,1,1,1,10.00,10.00,100,10.00
4/28/22,Service Fees,7,0,0,5.21,0.74,0,0.00
4/28/22,Snacks,1,2,2,1.00,1.00,100,1.00
4/29/22,Drinks,2,4,2,43.00,21.50,100,43.00
4/29/22,General Food,3,25,8.3,347.97,115.99,100,347.97
4/29/22,Service Fees,4,0,0,4.00,1.00,0,0.00
4/30/22,General Food,8,34,4.3,296.98,37.12,100,296.98
4/30/22,Meat/Fish,4,6,1.5,80.00,20.00,100,80.00
4/30/22,Service Fees,8,0,0,6.48,0.81,0,0.00
5/1/22,General Food,2,5,2.5,45.36,22.68,100,45.36
5/1/22,Service Fees,2,0,0,1.00,0.50,0,0.00
5/2/22,Drinks,3,8,2.7,234.00,78.00,100,234.00
5/2/22,General Food,11,55,5,601.52,54.68,100,601.52
5/2/22,Household,1,1,1,40.00,40.00,100,40.00
5/2/22,Meat/Fish,2,7,3.5,80.00,40.00,100,80.00
5/2/22,Pinless Recharge,1,1,1,10.00,10.00,0,0.00
5/2/22,Service Fees,12,0,0,3.12,0.26,0,0.00
5/2/22,Snacks,1,1,1,1.00,1.00,100,1.00
5/3/22,Cleaning&body,1,1,1,5.00,5.00,100,5.00
5/3/22,Drinks,1,3,3,3.00,3.00,100,3.00
5/3/22,General Food,3,9,3,43.50,14.50,100,43.50
5/3/22,Meat/Fish,2,4,2,60.00,30.00,100,60.00
5/3/22,Service Fees,4,0,0,0.24,0.06,0,0.00
5/3/22,Snacks,1,1,1,0.25,0.25,100,0.25
5/4/22,Drinks,3,5,1.7,79.00,26.33,100,79.00
5/4/22,General Food,13,75,5.8,768.98,59.15,100,768.98
5/4/22,Meat/Fish,7,10,1.4,120.00,17.14,100,120.00
5/4/22,Service Fees,13,0,0,4.44,0.34,0,0.00
5/4/22,Snacks,2,5,2.5,2.50,1.25,100,2.50
5/5/22,Drinks,7,11,1.6,202.00,28.85,100,202.00
5/5/22,General Food,11,71,6.5,1351.47,122.86,100,1351.47
5/5/22,Meat/Fish,7,12,1.7,150.00,21.42,100,150.00
5/5/22,Pinless Recharge,1,1,1,40.00,40.00,0,0.00
5/5/22,Service Fees,14,0,0,4.01,0.28,0,0.00
5/5/22,Snacks,2,3,1.5,2.25,1.12,100,2.25
5/6/22,Cleaning&body,1,4,4,5.00,5.00,100,5.00
5/6/22,Drinks,4,7,1.8,77.00,19.25,100,77.00
5/6/22,General Food,13,72,5.5,644.48,49.57,100,644.48
5/6/22,Meat/Fish,2,3,1.5,30.00,15.00,100,30.00
5/6/22,Service Fees,14,0,0,1.28,0.09,0,0.00
5/6/22,Snacks,2,4,2,2.75,1.37,100,2.75
5/7/22,Cleaning&body,2,7,3.5,37.00,18.50,100,37.00
5/7/22,Drinks,5,7,1.4,42.00,8.40,100,42.00
5/7/22,General Food,15,113,7.5,940.50,62.70,100,940.50
5/7/22,Meat/Fish,4,6,1.5,90.00,22.50,100,90.00
5/7/22,Service Fees,18,0,0,10.20,0.56,0,0.00
5/7/22,Snacks,4,6,1.5,7.25,1.81,100,7.25
5/8/22,Drinks,1,1,1,9.00,9.00,100,9.00
5/8/22,General Food,4,21,5.3,154.95,38.73,100,154.95
5/8/22,Misc.,1,1,1,15.00,15.00,100,15.00
5/8/22,Service Fees,4,0,0,0.00,0.00,0,0.00
5/8/22,Snacks,1,12,12,8.00,8.00,100,8.00
5/9/22,Drinks,1,1,1,36.00,36.00,100,36.00
5/9/22,General Food,4,27,6.8,172.00,43.00,100,172.00
5/9/22,Meat/Fish,2,3,1.5,30.00,15.00,100,30.00
5/9/22,Pinless Recharge,1,1,1,10.00,10.00,0,0.00
5/9/22,Service Fees,5,0,0,0.00,0.00,0,0.00
5/9/22,Snacks,1,2,2,2.00,2.00,100,2.00
5/10/22,General Food,9,34,3.8,458.21,50.91,100,458.21
5/10/22,Meat/Fish,2,4,2,70.00,35.00,100,70.00
5/10/22,Service Fees,10,0,0,1.44,0.14,0,0.00
5/11/22,Cleaning&body,1,1,1,5.50,5.50,100,5.50
5/11/22,Drinks,2,4,2,160.00,80.00,100,160.00
5/11/22,General Food,13,54,4.2,676.92,52.07,100,676.92
5/11/22,Meat/Fish,5,7,1.4,120.00,24.00,100,120.00
5/11/22,Pinless Recharge,1,1,1,10.00,10.00,0,0.00
5/11/22,Service Fees,14,0,0,3.26,0.23,0,0.00
5/12/22,Drinks,6,15,2.5,169.75,28.29,100,169.75
5/12/22,General Food,9,68,7.6,640.16,71.12,100,640.16
5/12/22,Meat/Fish,2,3,1.5,40.00,20.00,100,40.00
5/12/22,Service Fees,10,0,0,12.49,1.24,0,0.00
5/12/22,Snacks,1,4,4,4.00,4.00,100,4.00
5/13/22,Cleaning&body,1,1,1,5.50,5.50,100,5.50
5/13/22,Drinks,3,3,1,77.00,25.66,100,77.00
5/13/22,General Food,12,42,3.5,360.00,30.00,100,360.00
5/13/22,Meat/Fish,2,5,2.5,60.00,30.00,100,60.00
5/13/22,Service Fees,15,0,0,1.92,0.12,0,0.00
5/14/22,Cleaning&body,1,1,1,2.00,2.00,100,2.00
5/14/22,Clothes,1,1,1,10.00,10.00,100,10.00
5/14/22,Drinks,1,3,3,46.00,46.00,100,46.00
5/14/22,General Food,8,28,3.5,133.00,16.62,100,133.00
5/14/22,Meat/Fish,2,5,2.5,50.00,25.00,100,50.00
5/14/22,Misc.,1,1,1,15.00,15.00,100,15.00
5/14/22,Service Fees,10,0,0,9.38,0.93,0,0.00
5/14/22,Snacks,2,7,3.5,8.50,4.25,100,8.50
5/15/22,Cleaning&body,1,1,1,5.00,5.00,100,5.00
5/15/22,General Food,9,56,6.2,438.41,48.71,100,438.41
5/15/22,Meat/Fish,1,1,1,20.00,20.00,100,20.00
5/15/22,Service Fees,9,0,0,7.94,0.88,0,0.00
5/15/22,Snacks,2,8,4,4.00,2.00,100,4.00
5/16/22,Cleaning&body,1,1,1,16.00,16.00,100,16.00
5/16/22,General Food,3,12,4,25.50,8.50,100,25.50
5/16/22,Service Fees,3,0,0,1.78,0.59,0,0.00
5/16/22,Snacks,1,12,12,3.00,3.00,100,3.00
5/17/22,Drinks,2,3,1.5,116.00,58.00,100,116.00
5/17/22,General Food,10,49,4.9,572.34,57.23,100,572.34
5/17/22,Meat/Fish,1,1,1,20.00,20.00,100,20.00
5/17/22,Service Fees,12,0,0,9.32,0.77,0,0.00
5/18/22,Drinks,2,7,3.5,45.00,22.50,100,45.00
5/18/22,General Food,5,19,3.8,409.99,81.99,100,409.99
5/18/22,Meat/Fish,2,4,2,40.00,20.00,100,40.00
5/18/22,Service Fees,5,0,0,0.70,0.14,0,0.00
5/18/22,Snacks,1,1,1,5.00,5.00,100,5.00
5/19/22,Drinks,2,7,3.5,123.00,61.50,100,123.00
5/19/22,General Food,9,61,6.8,829.90,92.21,100,829.90
5/19/22,Meat/Fish,5,7,1.4,90.00,18.00,100,90.00
5/19/22,Service Fees,11,0,0,7.67,0.69,0,0.00
5/19/22,Snacks,2,2,1,2.50,1.25,100,2.50
5/20/22,General Food,5,37,7.4,871.20,174.24,100,871.20
5/20/22,Household,1,1,1,4.00,4.00,100,4.00
5/20/22,Meat/Fish,2,4,2,40.00,20.00,100,40.00
5/20/22,Pinless Recharge,1,1,1,3.00,3.00,0,0.00
5/20/22,Service Fees,7,0,0,0.40,0.05,0,0.00
5/21/22,Drinks,2,9,4.5,79.00,39.50,100,79.00
5/21/22,General Food,15,50,3.3,683.75,45.58,100,683.75
5/21/22,Meat/Fish,5,13,2.6,170.00,34.00,100,170.00
5/21/22,Pinless Recharge,2,2,1,30.00,15.00,0,0.00
5/21/22,Service Fees,20,0,0,8.32,0.41,0,0.00
5/21/22,Snacks,2,3,1.5,1.50,0.75,100,1.50
5/22/22,Drinks,1,3,3,3.00,3.00,100,3.00
5/22/22,General Food,7,39,5.6,534.09,76.29,100,534.09
5/22/22,Meat/Fish,1,1,1,20.00,20.00,100,20.00
5/22/22,Service Fees,7,0,0,17.59,2.51,0,0.00
5/22/22,Snacks,1,5,5,2.50,2.50,100,2.50
5/23/22,Cleaning&body,1,1,1,10.00,10.00,100,10.00
5/23/22,General Food,6,53,8.8,643.48,107.24,100,643.48
5/23/22,Meat/Fish,2,3,1.5,40.00,20.00,100,40.00
5/23/22,Service Fees,6,0,0,0.00,0.00,0,0.00
5/24/22,Drinks,1,1,1,0.75,0.75,100,0.75
5/24/22,General Food,4,21,5.3,203.98,50.99,100,203.98
5/24/22,Service Fees,5,0,0,3.92,0.78,0,0.00
5/24/22,Snacks,1,2,2,1.00,1.00,100,1.00
5/25/22,General Food,5,14,2.8,104.50,20.90,100,104.50
5/25/22,Service Fees,5,0,0,0.12,0.02,0,0.00
5/25/22,Snacks,1,2,2,1.00,1.00,100,1.00
5/26/22,Clothes,1,3,3,120.00,120.00,100,120.00
5/26/22,General Food,2,6,3,15.00,7.50,100,15.00
5/26/22,Service Fees,3,0,0,0.00,0.00,0,0.00
5/26/22,Snacks,1,1,1,1.30,1.30,100,1.30
5/27/22,Condiments,1,10,10,15.00,15.00,100,15.00
5/27/22,Drinks,1,2,2,80.00,80.00,100,80.00
5/27/22,General Food,8,54,6.8,731.87,91.48,100,731.87
5/27/22,Meat/Fish,2,2,1,40.00,20.00,100,40.00
5/27/22,Service Fees,9,0,0,1.56,0.17,0,0.00
5/28/22,Cleaning&body,1,2,2,10.00,10.00,100,10.00
5/28/22,Clothes,1,1,1,20.00,20.00,100,20.00
5/28/22,General Food,6,36,6,467.25,77.87,100,467.25
5/28/22,Service Fees,7,0,0,2.13,0.30,0,0.00
5/29/22,Drinks,1,1,1,0.75,0.75,100,0.75
5/29/22,General Food,2,14,7,117.00,58.50,100,117.00
5/29/22,Service Fees,3,0,0,0.83,0.27,0,0.00
5/29/22,Snacks,1,1,1,1.00,1.00,100,1.00
5/30/22,Cleaning&body,2,2,1,14.00,7.00,100,14.00
5/30/22,Drinks,2,2,1,2.00,1.00,100,2.00
5/30/22,General Food,9,58,6.4,407.24,45.24,100,407.24
5/30/22,Service Fees,11,0,0,2.46,0.22,0,0.00
5/30/22,Snacks,1,1,1,0.50,0.50,100,0.50
