Date,Department,Baskets,Items,Avg_Items,Sales,Avg_Sale,Scan_Rate,Scan_Sales
7/10/21,Drinks,2,2,1,34.50,17.25,100,34.50
7/10/21,General Food,10,57,5.7,611.50,61.15,100,611.50
7/10/21,Meat/Fish,2,2,1,30.00,15.00,100,30.00
7/10/21,Service Fees,10,0,0,1.64,0.16,0,0.00
7/10/21,Snacks,2,17,8.5,10.50,5.25,100,10.50
7/11/21,Cleaning&body,1,1,1,8.00,8.00,100,8.00
7/11/21,Drinks,1,1,1,1.00,1.00,100,1.00
7/11/21,General Food,5,64,12.8,566.05,113.21,100,566.05
7/11/21,Meat/Fish,1,2,2,20.00,20.00,100,20.00
7/11/21,Service Fees,5,0,0,1.20,0.24,0,0.00
7/11/21,Snacks,2,17,8.5,14.00,7.00,100,14.00
7/12/21,Drinks,2,2,1,2.50,1.25,100,2.50
7/12/21,General Food,3,21,7,219.99,73.33,100,219.99
7/12/21,Meat/Fish,1,1,1,20.00,20.00,100,20.00
7/12/21,Service Fees,4,0,0,0.20,0.05,0,0.00
7/12/21,Snacks,1,5,5,3.50,3.50,100,3.50
7/13/21,Drinks,1,2,2,10.00,10.00,100,10.00
7/13/21,General Food,2,13,6.5,106.89,53.44,100,106.89
7/13/21,Service Fees,2,0,0,0.00,0.00,0,0.00
7/14/21,Condiments,1,1,1,3.00,3.00,100,3.00
7/14/21,Drinks,5,27,5.4,162.00,32.40,100,162.00
7/14/21,General Food,12,84,7,641.19,53.43,100,641.19
7/14/21,Meat/Fish,1,1,1,20.00,20.00,100,20.00
7/14/21,Service Fees,16,0,0,3.18,0.19,0,0.00
7/14/21,Snacks,1,3,3,1.50,1.50,100,1.50
7/15/21,Cleaning&body,1,1,1,30.00,30.00,100,30.00
7/15/21,Drinks,1,3,3,3.50,3.50,100,3.50
7/15/21,General Food,6,38,6.3,382.48,63.74,100,382.48
7/15/21,Meat/Fish,2,2,1,20.00,10.00,100,20.00
7/15/21,Service Fees,9,0,0,2.98,0.33,0,0.00
7/15/21,Snacks,2,3,1.5,3.50,1.75,100,3.50
7/16/21,Drinks,1,1,1,1.25,1.25,100,1.25
7/16/21,General Food,5,26,5.2,206.37,41.27,100,206.37
7/16/21,Meat/Fish,3,5,1.7,80.00,26.66,100,80.00
7/16/21,Service Fees,7,0,0,7.46,1.06,0,0.00
7/17/21,Cleaning&body,1,1,1,8.00,8.00,100,8.00
7/17/21,Clothes,1,1,1,87.00,87.00,100,87.00
7/17/21,Drinks,3,3,1,67.00,22.33,100,67.00
7/17/21,General Food,6,56,9.3,555.19,92.53,100,555.19
7/17/21,Service Fees,8,0,0,3.48,0.43,0,0.00
7/17/21,Snacks,3,8,2.7,11.00,3.66,100,11.00
7/18/21,Clothes,1,3,3,30.00,30.00,100,30.00
7/18/21,Drinks,5,13,2.6,49.00,9.80,100,49.00
7/18/21,General Food,11,85,7.7,631.24,57.38,100,631.24
7/18/21,Meat/Fish,5,9,1.8,110.00,22.00,100,110.00
7/18/21,Service Fees,11,0,0,12.36,1.12,0,0.00
7/18/21,Snacks,1,1,1,0.25,0.25,100,0.25
7/19/21,General Food,3,21,7,178.75,59.58,100,178.75
7/19/21,Service Fees,3,0,0,3.13,1.04,0,0.00
7/20/21,Drinks,2,3,1.5,4.75,2.37,100,4.75
7/20/21,General Food,5,27,5.4,449.22,89.84,100,449.22
7/20/21,Service Fees,6,0,0,3.40,0.56,0,0.00
7/21/21,Drinks,4,14,3.5,49.25,12.31,100,49.25
7/21/21,General Food,7,116,16.6,1601.26,228.75,100,1601.26
7/21/21,Meat/Fish,2,2,1,30.00,15.00,100,30.00
7/21/21,Service Fees,8,0,0,0.00,0.00,0,0.00
7/21/21,Snacks,2,8,4,7.50,3.75,100,7.50
7/22/21,General Food,4,22,5.5,197.21,49.30,100,197.21
7/22/21,Meat/Fish,1,2,2,20.00,20.00,100,20.00
7/22/21,Service Fees,4,0,0,3.20,0.80,0,0.00
7/23/21,General Food,3,34,11.3,286.16,95.38,100,286.16
7/23/21,Service Fees,3,0,0,0.21,0.07,0,0.00
7/24/21,Cleaning&body,1,2,2,10.00,10.00,100,10.00
7/24/21,Drinks,1,5,5,10.00,10.00,100,10.00
7/24/21,General Food,8,66,8.3,780.19,97.52,100,780.19
7/24/21,Meat/Fish,1,1,1,20.00,20.00,100,20.00
7/24/21,Service Fees,9,0,0,8.86,0.98,0,0.00
7/25/21,Drinks,2,5,2.5,72.00,36.00,100,72.00
7/25/21,General Food,7,40,5.7,413.47,59.06,100,413.47
7/25/21,Meat/Fish,2,3,1.5,50.00,25.00,100,50.00
7/25/21,Service Fees,8,0,0,5.20,0.65,0,0.00
7/26/21,Drinks,2,2,1,66.00,33.00,100,66.00
7/26/21,General Food,4,25,6.3,397.75,99.43,100,397.75
7/26/21,Meat/Fish,1,2,2,20.00,20.00,100,20.00
7/26/21,Service Fees,5,0,0,4.20,0.84,0,0.00
7/26/21,Snacks,1,6,6,4.50,4.50,100,4.50
7/27/21,General Food,6,47,7.8,365.43,60.90,100,365.43
7/27/21,Meat/Fish,1,1,1,10.00,10.00,100,10.00
7/27/21,Service Fees,6,0,0,3.53,0.58,0,0.00
7/27/21,Snacks,1,2,2,1.00,1.00,100,1.00
7/28/21,Drinks,2,5,2.5,7.50,3.75,100,7.50
7/28/21,General Food,6,89,14.8,573.93,95.65,100,573.93
7/28/21,Meat/Fish,2,3,1.5,39.50,19.75,100,39.50
7/28/21,Service Fees,6,0,0,3.73,0.62,0,0.00
7/28/21,Snacks,1,4,4,2.00,2.00,100,2.00
7/29/21,Cleaning&body,1,1,1,5.00,5.00,100,5.00
7/29/21,General Food,3,15,5,70.99,23.66,100,70.99
7/29/21,Service Fees,4,0,0,0.20,0.05,0,0.00
7/30/21,Drinks,1,1,1,33.00,33.00,100,33.00
7/30/21,General Food,1,15,15,302.74,302.74,100,302.74
7/30/21,Meat/Fish,1,1,1,20.00,20.00,100,20.00
7/30/21,Service Fees,2,0,0,0.00,0.00,0,0.00
7/31/21,Drinks,1,1,1,31.00,31.00,100,31.00
7/31/21,General Food,7,96,13.7,682.82,97.54,100,682.82
7/31/21,Meat/Fish,2,4,2,40.00,20.00,100,40.00
7/31/21,Service Fees,8,0,0,2.88,0.36,0,0.00
8/1/21,General Food,3,56,18.7,183.12,61.04,100,183.12
8/1/21,Meat/Fish,2,3,1.5,30.00,15.00,100,30.00
8/1/21,Service Fees,3,0,0,1.52,0.50,0,0.00
8/1/21,Snacks,1,4,4,6.00,6.00,100,6.00
8/2/21,Drinks,4,10,2.5,43.25,10.81,100,43.25
8/2/21,General Food,12,116,9.7,871.14,72.59,100,871.14
8/2/21,Meat/Fish,3,5,1.7,90.00,30.00,100,90.00
8/2/21,Service Fees,13,0,0,2.59,0.19,0,0.00
8/2/21,Snacks,4,22,5.5,19.00,4.75,100,19.00
8/3/21,Drinks,1,19,19,47.50,47.50,100,47.50
8/3/21,General Food,6,94,15.7,906.21,151.03,100,906.21
8/3/21,Meat/Fish,4,5,1.3,60.00,15.00,100,60.00
